,ClassName,WMC,DIT,NOC,CBO,RFC,LCOM,CA,NPM,FWBR,FWBR_N,layer
211,com.itextpdf.text.pdf.PdfAction,29,3,1,20,68,406,23,26,-12.634017133942447,-13.062062276931378,3.0
212,com.itextpdf.text.pdf.GlyphList,4,1,0,3,31,2,5,3,-4.709959213217639,-6.142331348173893,3.0
213,com.itextpdf.text.pdf.parser.PdfReaderContentParser,2,1,0,6,8,0,1,2,-6.710814223276708,-7.549448805651046,11.0
214,com.itextpdf.text.pdf.PdfWriter$PdfTrailer,2,3,0,7,9,0,2,1,-6.423613429435126,-6.9229424975394265,3.0
215,com.itextpdf.text.pdf.PdfEncodings,17,1,0,10,72,98,22,10,-9.91176488599744,-11.35345240976567,3.0
216,com.itextpdf.text.pdf.BarcodeDatamatrix$Placement,10,1,0,0,16,1,1,0,-0.27248802997910004,-0.6486410550623101,4.0
217,com.itextpdf.text.pdf.PdfPTableEvent,1,1,0,2,1,0,4,1,-3.732825158948162,-3.5702508619197366,3.0
218,com.itextpdf.text.pdf.hyphenation.ByteVector,11,1,0,0,13,0,1,11,-0.3000522640116303,-0.4908233093961084,0.0
219,com.itextpdf.text.Phrase,35,4,2,12,89,383,16,32,-10.797802988573622,-10.939928811887023,3.0
220,com.itextpdf.text.pdf.qrcode.EncodeHintType,2,1,0,0,3,1,2,0,0.25277551157903955,0.2529842309965927,0.0
221,com.itextpdf.text.pdf.PdfArray,30,2,6,11,60,55,85,30,-11.138571231962867,-11.001849779565525,3.0
222,com.itextpdf.text.pdf.internal.PdfVersionImp,11,1,0,9,27,25,3,10,-9.349709933711043,-10.297334011347527,3.0
223,com.itextpdf.text.pdf.PdfGState,11,3,0,5,16,55,3,10,-6.979611453983832,-7.054982834509892,3.0
224,com.itextpdf.text.pdf.richmedia.RichMediaAnimation,4,3,0,4,8,6,1,4,-5.441262802575142,-5.513232718197178,4.0
225,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$SetTextRise,3,1,0,6,7,3,1,1,-7.236694156555887,-7.819483962251907,10.0
226,com.itextpdf.text.pdf.PdfSigGenericPKCS,6,4,3,7,26,3,5,6,-7.394638205258713,-7.37400590256967,4.0
227,com.itextpdf.text.pdf.PdfEncryptor,16,1,0,3,26,120,0,15,-6.437791404499189,-7.0486676767272085,6.0
228,com.itextpdf.text.pdf.PdfCopy$StampContent,3,2,0,3,4,0,1,1,-4.609718360494186,-4.535689849585045,4.0
229,com.itextpdf.text.pdf.parser.RenderFilter,3,1,2,2,4,3,5,3,-4.712751094533312,-4.330626322864989,9.0
230,com.itextpdf.text.pdf.PdfRendition,1,3,0,6,9,0,1,0,-5.577562517634416,-6.280291286320005,3.0
231,com.itextpdf.text.pdf.FontSelector,3,1,0,8,28,0,1,3,-7.454029631186412,-9.03870425016152,3.0
232,com.itextpdf.text.pdf.PdfCopyFormsImp,3,4,0,6,23,1,1,1,-5.695105549862005,-6.529923446078175,4.0
233,com.itextpdf.text.FontProvider,2,1,0,2,2,1,3,2,-4.034662306563552,-3.9488814539004657,3.0
234,com.itextpdf.text.pdf.codec.TiffWriter$FieldByte,1,2,0,1,2,0,0,1,-1.5936685439397444,-1.4321507944656537,2.0
235,com.itextpdf.text.pdf.StandardDecryption,3,1,0,2,12,0,1,3,-3.587911923202191,-4.445815631566915,1.0
236,com.itextpdf.text.pdf.CFFFont$MarkerItem,2,2,0,2,4,0,2,2,-3.275997347200585,-3.3236591657479284,3.0
237,com.itextpdf.text.pdf.richmedia.RichMediaConfiguration,3,3,0,6,7,1,1,3,-6.362503049147685,-6.518131290996516,6.0
238,com.itextpdf.text.pdf.CFFFont$UInt8Item,3,2,0,1,5,1,2,3,-2.024442467734902,-1.9986892463052661,3.0
239,com.itextpdf.text.pdf.XfaForm$Stack2,5,4,0,0,11,10,5,5,0.8002687852286183,0.9447999751203362,3.0
240,com.itextpdf.text.pdf.PdfEncodings$SymbolTTConversion,5,1,0,2,8,10,1,3,-4.484008754637428,-4.8269390439879105,3.0
241,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$11,3,1,0,5,18,3,1,2,-6.316368290493942,-7.525721224546575,9.0
242,com.itextpdf.text.pdf.BarcodePDF417$SegmentList,5,1,0,1,12,0,1,4,-2.385032532592832,-2.9763340747472533,4.0
243,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$12,3,1,0,3,13,3,1,2,-4.89307825307395,-5.82730107717035,9.0
244,com.itextpdf.text.pdf.PRAcroForm$FieldInformation,4,1,0,2,5,0,1,3,-4.073027938915319,-4.234156344197819,3.0
245,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$10,3,1,0,3,7,3,1,2,-5.109382116404752,-5.626551648955472,9.0
246,com.itextpdf.text.pdf.ICC_Profile,7,1,0,2,21,15,6,5,-4.443588845569399,-5.293795247424729,3.0
247,com.itextpdf.text.pdf.draw.VerticalPositionMark,12,1,1,6,18,32,1,12,-8.576970880720614,-8.823258618679146,4.0
248,com.itextpdf.text.xml.simpleparser.EntitiesToSymbol,4,1,0,4,17,4,0,3,-5.869121159336857,-6.894210430023658,4.0
249,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$13,3,1,0,5,13,3,1,2,-6.434405043588328,-7.416172507629763,9.0
250,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$14,3,1,0,4,8,3,1,2,-5.912109715286101,-6.543222679868702,9.0
251,com.itextpdf.text.RectangleReadOnly,31,2,0,3,44,465,1,30,-6.560867462851012,-6.944839050071284,3.0
252,com.itextpdf.text.pdf.BarcodeDatamatrix,27,1,0,6,41,261,0,14,-8.944711088128708,-9.673851229391786,4.0
253,com.itextpdf.text.pdf.MultiColumnText,32,1,0,11,72,276,2,26,-10.926769182311395,-12.041803536596378,3.0
254,com.itextpdf.text.pdf.parser.TaggedPdfReaderTool,8,1,0,14,41,22,0,7,-10.472938292635376,-11.926821554848184,12.0
255,com.itextpdf.text.pdf.TSAClient,2,1,0,1,2,1,2,2,-2.493335516049174,-2.360010023441053,3.0
256,com.itextpdf.text.pdf.PdfImage,5,4,0,12,54,0,3,2,-7.9461102114675,-9.258800330041348,3.0
257,com.itextpdf.text.pdf.parser.Vector,13,1,0,1,23,0,7,13,-2.8553054923587977,-3.445759611825328,1.0
258,com.itextpdf.text.pdf.parser.ImageRenderInfo,9,1,0,7,15,8,8,6,-8.381742493704726,-8.994324393975758,6.0
259,com.itextpdf.text.xml.xmp.XmpArray,2,4,0,1,11,0,3,2,-0.8405514337739051,-1.173648903705777,0.0
260,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$3,3,1,0,2,5,3,1,2,-4.126988830453691,-4.3960300321003265,9.0
261,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$2,3,1,0,2,8,3,1,2,-3.9702676098941336,-4.541481412080319,9.0
262,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$5,3,1,0,5,7,3,1,2,-6.65070890691913,-7.215423079414884,9.0
263,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$4,3,1,0,5,13,3,1,2,-6.434405043588328,-7.416172507629763,9.0
264,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$7,3,1,0,3,12,3,1,2,-4.921722621274497,-5.800716528705573,9.0
265,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$6,3,1,0,2,6,3,1,2,-4.067406187682445,-4.451328080335212,9.0
266,com.itextpdf.text.pdf.PdfSigGenericPKCS$PPKMS,2,5,0,2,3,1,1,2,-2.7282780879094117,-2.1698375004698534,4.0
267,com.itextpdf.text.pdf.qrcode.BitVector,11,1,0,0,21,0,2,10,-0.1253500298334984,-0.6529626862850263,0.0
268,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$9,3,1,0,3,10,3,1,2,-4.986292715036761,-5.74078967764082,9.0
269,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$8,3,1,0,5,14,3,1,2,-6.407737774782404,-7.440922130139531,9.0
270,com.itextpdf.text.pdf.PdfPTable,91,1,0,13,144,2971,9,83,-12.5145077125527,-13.583500498140173,3.0
271,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$SetTextCharacterSpacing,3,1,0,6,7,3,2,1,-7.236694156555887,-7.819483962251907,10.0
272,com.itextpdf.text.pdf.hyphenation.Hyphen,3,1,0,0,9,0,1,1,0.48692083580592926,-0.04663334122595286,0.0
273,com.itextpdf.text.pdf.PdfGraphics2D$1,0,1,0,0,0,0,2,0,0.7540801391382728,1.1875633328944055,3.0
274,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$1,4,1,0,2,10,6,1,2,-4.17593717993163,-4.771040828447013,9.0
275,com.itextpdf.text.pdf.codec.TiffWriter$FieldShort,2,2,0,1,3,0,1,2,-1.8209204682633775,-1.6547400645438612,2.0
276,com.itextpdf.text.pdf.hyphenation.TernaryTree$Iterator,8,1,0,3,23,0,2,6,-5.121417062974435,-6.0318548759114465,1.0
277,com.itextpdf.text.pdf.codec.TiffWriter$FieldRational,2,2,0,1,3,1,1,2,-1.941031436533306,-1.7685294029048462,2.0
278,com.itextpdf.text.pdf.FdfWriter,18,1,0,11,58,125,2,13,-10.411747285688323,-11.67354781931018,3.0
279,com.itextpdf.text.xml.simpleparser.handler.NeverNewLineHandler,2,1,0,1,3,1,1,2,-2.3821400404677875,-2.463209419879509,1.0
280,com.itextpdf.text.xml.xmp.DublinCoreSchema,9,5,0,2,14,36,1,9,-3.7279647276933527,-3.477490030249357,1.0
281,com.itextpdf.text.html.simpleparser.TableWrapper,9,1,0,5,34,28,2,9,-7.188353997159696,-8.339882047156342,6.0
282,com.itextpdf.text.pdf.hyphenation.Hyphenator,14,1,0,3,33,53,1,13,-6.104407238862158,-6.962060269187534,6.0
283,com.itextpdf.text.pdf.PdfSignatureAppearance$SignatureEvent,1,1,0,1,1,0,1,1,-2.1914983684337828,-1.9813794314603237,5.0
284,com.itextpdf.text.pdf.codec.TIFFLZWDecoder,8,1,0,1,12,0,1,8,-2.7234799324978516,-3.0957239483870054,3.0
285,com.itextpdf.text.pdf.hyphenation.HyphenationException,1,3,0,0,2,0,0,1,1.3542185433108733,1.7769261723301906,0.0
286,com.itextpdf.text.pdf.ByteBuffer,29,2,0,3,58,264,23,27,-6.3044862259313685,-6.93034286454759,3.0
287,com.itextpdf.text.pdf.BaseFont$StreamFont,2,4,0,5,12,0,3,2,-4.985855501764411,-5.5074274848114,3.0
288,com.itextpdf.text.pdf.fonts.cmaps.CodespaceRange,5,1,0,0,6,6,2,5,-0.32658342645208993,-0.35752125504286986,0.0
289,com.itextpdf.text.Document,49,1,1,11,82,802,23,48,-11.733528051519,-12.38493169355111,3.0
290,com.itextpdf.text.html.simpleparser.ChainedProperties,6,1,0,2,22,0,7,5,-3.834502862274677,-4.815265412121307,6.0
291,com.itextpdf.text.pdf.TrueTypeFontSubSet,15,1,0,5,44,3,2,0,-7.140259161414248,-8.24322096065833,3.0
292,com.itextpdf.text.pdf.qrcode.Version$ECB,3,1,0,0,4,0,2,2,0.219004139664986,0.2020174351924956,2.0
293,com.itextpdf.text.pdf.PdfCopy$IndirectReferences,4,1,0,1,5,0,2,0,-2.5317011484009395,-2.645284913738406,4.0
294,com.itextpdf.text.pdf.parser.FilteredTextRenderListener,2,2,0,4,4,0,1,2,-5.2178394525925516,-5.325400433536311,11.0
295,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$TextMoveNextLine,2,1,0,6,9,0,2,2,-6.670090056677708,-7.587244492854164,10.0
296,com.itextpdf.text.pdf.PdfPKCS7$X509Name,7,1,0,7,32,0,3,6,-7.534928065509403,-8.827605145253573,3.0
297,com.itextpdf.text.Paragraph,35,5,1,6,59,241,15,35,-8.132787782010338,-7.980521168962878,3.0
298,com.itextpdf.text.pdf.CFFFont,18,1,1,15,62,49,2,6,-11.644934828113854,-12.67267216754369,3.0
299,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$ImageXObjectDoHandler,3,1,0,9,8,3,1,1,-8.54702526733293,-9.259416330744806,10.0
300,com.itextpdf.text.pdf.richmedia.RichMediaWindow,5,3,0,5,10,10,1,4,-6.287280511156161,-6.4275554071134176,5.0
301,com.itextpdf.text.factories.RomanNumberFactory$RomanDigit,1,1,0,0,2,0,1,0,0.6001384041726006,0.5893628394357852,0.0
302,com.itextpdf.text.xml.simpleparser.handler.HTMLNewLineHandler,2,1,0,1,6,0,1,2,-2.0457252088670566,-2.5501695097334034,1.0
303,com.itextpdf.text.pdf.qrcode.ByteArray,10,1,0,0,13,0,2,10,-0.22742264998220385,-0.4652026651130954,0.0
304,com.itextpdf.text.pdf.PdfIndirectObject,6,1,0,5,18,7,35,1,-6.903598388338928,-7.804290359916868,3.0
305,com.itextpdf.text.pdf.PdfAnnotation$PdfImportedLink,8,1,0,12,37,0,1,7,-9.424312725756891,-10.81542520717553,3.0
306,com.itextpdf.text.pdf.PdfContentParser,8,1,0,11,29,0,3,8,-9.211409493958469,-10.416967627991616,3.0
307,com.itextpdf.text.pdf.ColorDetails,4,1,0,5,6,0,5,0,-6.648360848190898,-7.005648043308807,3.0
308,com.itextpdf.text.pdf.parser.LocationTextExtractionStrategy$TextChunk,8,1,0,1,23,10,1,5,-2.902017192305739,-3.7093076600251536,11.0
309,com.itextpdf.text.RomanList,4,2,0,6,17,4,0,4,-6.707071251693992,-7.5180436789737355,4.0
310,com.itextpdf.text.html.simpleparser.HTMLWorker,57,1,0,31,127,1174,15,57,-15.15933446051372,-16.490038849628643,9.0
311,com.itextpdf.text.pdf.codec.TIFFConstants,1,1,0,0,2,0,0,1,0.6001384041726006,0.5893628394357852,0.0
312,com.itextpdf.text.xml.xmp.PdfA1Schema,3,5,0,1,5,3,1,3,-1.3904732968665579,-0.9249152517718456,1.0
313,com.itextpdf.text.pdf.PdfDate,7,3,0,1,30,17,8,5,-2.036036050792513,-2.659719762303987,3.0
314,com.itextpdf.text.pdf.PdfLiteral,8,2,0,3,13,24,44,8,-5.446420575869793,-5.672243454031252,3.0
315,com.itextpdf.text.pdf.PdfTransition,6,1,0,4,10,5,5,6,-6.371925600834555,-6.846551017944868,3.0
316,com.itextpdf.text.pdf.BarcodeQRCode,4,1,0,7,17,0,0,3,-7.376894335794095,-8.471774371889053,9.0
317,com.itextpdf.text.pdf.PdfAnnotation,59,3,1,27,110,1613,21,56,-14.361149126120269,-14.790191113735846,3.0
318,com.itextpdf.text.pdf.codec.JBIG2SegmentReader,12,1,0,4,52,2,2,9,-6.160769288637082,-7.4791003116678105,3.0
319,com.itextpdf.text.pdf.PdfStructureTreeRoot,7,3,0,9,35,1,2,3,-7.715580419309013,-8.65946354938649,3.0
320,com.itextpdf.text.pdf.PdfSignatureAppearance,70,1,0,42,239,2125,1,61,-16.311097534479305,-18.030249100236315,5.0
321,com.itextpdf.text.pdf.AcroFields$FieldPosition,1,1,0,1,2,0,1,1,-2.0347771478742263,-2.1268308114403163,3.0
322,com.itextpdf.text.pdf.codec.Base64$OutputStream,8,3,0,2,19,0,1,8,-3.344219471286099,-3.651565613365014,3.0
323,com.itextpdf.text.pdf.parser.FilteredRenderListener,5,1,1,4,12,0,1,5,-6.193313823816277,-6.566946772995049,10.0
324,com.itextpdf.text.ElementListener,1,1,0,2,1,0,18,1,-3.732825158948162,-3.5702508619197366,3.0
325,com.itextpdf.text.pdf.codec.PngImage$NewByteArrayOutputStream,2,3,0,0,3,1,1,1,1.0068556507173125,1.4405475638909981,3.0
326,com.itextpdf.text.pdf.PdfString,14,2,1,7,32,0,59,12,-7.943640301798525,-8.318019990738124,3.0
327,com.itextpdf.text.pdf.PdfOutline,36,3,0,13,62,452,4,32,-10.996352225261266,-11.51988778326286,3.0
328,com.itextpdf.text.pdf.CFFFont$Font,1,1,0,1,2,0,2,0,-2.0347771478742263,-2.1268308114403163,3.0
329,com.itextpdf.text.pdf.AsianFontMapper,2,2,0,3,8,0,0,2,-4.142393579191091,-4.661836475379948,4.0
330,com.itextpdf.text.pdf.interfaces.PdfDocumentActions,3,1,0,3,3,3,1,3,-5.377298812545695,-5.3779008725370225,3.0
331,com.itextpdf.text.pdf.PdfBorderDictionary,2,3,0,6,7,1,5,2,-6.122370797386533,-6.433422827576089,3.0
332,com.itextpdf.text.pdf.BaseFont,72,1,5,19,144,2448,50,58,-14.484134303750036,-14.881290947766594,3.0
333,com.itextpdf.text.html.simpleparser.LinkProcessor,1,1,0,2,1,0,1,1,-3.732825158948162,-3.5702508619197366,7.0
334,com.itextpdf.text.pdf.IntHashtable,18,1,0,3,29,0,21,17,-5.658877469286218,-6.331921066702257,3.0
335,com.itextpdf.text.pdf.PdfIndirectReference,6,2,1,1,12,0,83,3,-2.3977080536454887,-2.3270439811421464,3.0
336,com.itextpdf.text.Utilities,23,1,0,1,47,253,14,23,-3.9968253711453428,-4.762145946816736,3.0
337,com.itextpdf.text.pdf.hyphenation.HyphenationTree,14,2,0,6,54,45,1,9,-7.576919382268124,-8.606528180717202,5.0
338,com.itextpdf.text.pdf.CFFFont$IndexOffsetItem,4,3,0,1,6,0,2,4,-1.7180383664914207,-1.513019629078887,3.0
339,com.itextpdf.text.ImgTemplate,2,3,0,4,14,1,1,1,-4.600340968958189,-5.340408612375994,3.0
340,com.itextpdf.text.pdf.qrcode.Mode,7,1,0,1,11,9,2,5,-3.0551030589246833,-3.4103290383975717,3.0
341,com.itextpdf.text.pdf.qrcode.QRCode,25,1,0,3,36,144,4,25,-6.702016038227423,-7.31650762770617,4.0
342,com.itextpdf.text.pdf.TrueTypeFont$FontHeader,1,1,0,0,2,0,1,0,0.6001384041726006,0.5893628394357852,3.0
343,com.itextpdf.text.pdf.parser.MarkedContentInfo,4,1,0,3,10,0,2,4,-4.932331823498389,-5.578915989738313,4.0
344,com.itextpdf.text.pdf.PdfFormXObject,2,4,0,13,15,0,1,0,-8.126499102437307,-8.90216791519287,3.0
345,com.itextpdf.text.pdf.PdfCopyFields,18,1,0,11,37,0,0,18,-9.743750327558963,-10.721785242444813,4.0
346,com.itextpdf.text.pdf.PdfPageLabels,10,1,0,13,50,31,3,8,-10.36035268264993,-11.83941383082943,3.0
347,com.itextpdf.text.pdf.PdfOCProperties,1,3,0,1,2,0,2,1,-1.2806970087359533,-0.9392674785459109,3.0
348,com.itextpdf.text.factories.RomanAlphabetFactory,5,1,0,1,10,10,2,5,-2.8651183077332285,-3.310053658672309,3.0
349,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$SetTextLeading,3,1,0,6,7,3,2,1,-7.236694156555887,-7.819483962251907,10.0
350,com.itextpdf.text.pdf.richmedia.RichMediaCommand,2,3,0,4,4,1,1,2,-5.0249788856586886,-4.946306455977553,4.0
351,com.itextpdf.text.Font$1,1,1,0,1,3,0,1,0,-1.9235816722928396,-2.230030207878772,3.0
352,com.itextpdf.text.pdf.PdfSmartCopy$ByteStore,6,1,0,8,31,7,1,2,-8.243432402996609,-9.580165198081486,5.0
353,com.itextpdf.text.pdf.PdfCopy,23,3,1,40,104,193,2,12,-14.70038963554802,-15.647096710219223,4.0
354,com.itextpdf.text.MarkedSection,19,2,0,6,39,0,2,19,-7.276700660556321,-7.948476155076645,3.0
355,com.itextpdf.text.pdf.fonts.cmaps.CMapParser,9,1,0,6,44,34,3,2,-7.7097870175422205,-9.06496753929707,5.0
356,com.itextpdf.text.pdf.codec.TIFFFaxDecompressor,16,1,0,0,23,12,1,7,-0.8269180801978683,-1.207806108625835,0.0
357,com.itextpdf.text.pdf.AcroFields$Item,18,1,0,5,28,57,5,10,-7.916915727802637,-8.575206868594556,3.0
358,com.itextpdf.text.ChapterAutoNumber,5,6,0,4,13,4,1,5,-4.755555640931262,-4.711393548137004,3.0
359,com.itextpdf.text.pdf.PdfPublicKeyRecipient,5,1,0,0,6,0,2,3,0.010610691513598502,-0.038074195917480846,0.0
360,com.itextpdf.text.BaseColor,17,1,1,1,23,106,54,15,-4.199917685207277,-4.2868666300605325,3.0
361,com.itextpdf.text.factories.RomanNumberFactory,6,1,0,1,13,13,2,5,-2.942364980297941,-3.4815449440679607,0.0
362,com.itextpdf.text.pdf.draw.DrawInterface,1,1,0,1,1,0,4,1,-2.1914983684337828,-1.9813794314603237,3.0
363,com.itextpdf.text.Image,108,2,7,34,189,5282,46,104,-16.668648422934456,-16.72075712513391,3.0
364,com.itextpdf.text.pdf.parser.ContentOperator,1,1,0,2,1,0,27,1,-3.732825158948162,-3.5702508619197366,10.0
365,com.itextpdf.text.xml.xmp.XmpWriter,9,1,0,10,46,14,1,9,-9.2643233528521,-10.712638191866208,3.0
366,com.itextpdf.text.pdf.SimpleNamedDestination,16,1,0,17,82,104,1,14,-11.696717953034206,-13.322172908698265,3.0
367,com.itextpdf.text.xml.xmp.XmpMMSchema,1,5,0,1,2,0,0,1,-0.839588404801472,-0.24458746157124836,1.0
368,com.itextpdf.text.pdf.Type3Glyph,5,2,0,8,14,0,1,2,-7.606181424727463,-8.226924740542064,4.0
369,com.itextpdf.text.pdf.parser.PdfContentReaderTool,8,1,0,11,61,28,0,8,-9.514315608167205,-11.230167450324537,13.0
370,com.itextpdf.text.pdf.PdfPCell,75,2,0,14,133,1317,10,73,-12.065784749953565,-12.941136284683571,3.0
371,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$PopGraphicsState,3,1,0,4,6,3,2,1,-6.009248293074411,-6.453069348123596,10.0
372,com.itextpdf.text.pdf.PdfPRow,17,1,0,13,90,12,3,14,-10.39152887036655,-12.044263468719581,3.0
373,com.itextpdf.text.pdf.BarcodeDatamatrix$ReedSolomon,5,1,0,0,6,6,1,0,-0.32658342645208993,-0.35752125504286986,4.0
374,com.itextpdf.text.pdf.parser.RenderListener,4,1,0,2,4,6,9,4,-4.4806933658633925,-4.488199694087871,9.0
375,com.itextpdf.text.pdf.PdfDestination,7,3,0,6,17,0,8,7,-6.507529291424817,-6.899343049655695,3.0
376,com.itextpdf.text.pdf.MappedRandomAccessFile,11,1,0,1,31,0,1,9,-2.6154382871073727,-3.503569084894228,0.0
377,com.itextpdf.text.exceptions.InvalidPdfException,1,4,1,0,2,0,3,1,1.2718657305789551,2.159236173646973,0.0
378,com.itextpdf.text.pdf.PdfPKCS7,53,1,0,39,203,1206,6,43,-15.772442123094919,-17.51502680440836,3.0
379,com.itextpdf.text.pdf.BadPdfFormatException,2,5,0,1,4,1,5,0,-1.1007013858178627,-0.6610137407550956,2.0
380,com.itextpdf.text.pdf.PdfSigGenericPKCS$VeriSign,2,5,0,4,5,1,1,2,-4.513398972741822,-4.317030148238229,4.0
381,com.itextpdf.text.pdf.XfaForm,32,1,0,19,109,376,2,30,-12.763539914295142,-14.241230157537386,3.0
382,com.itextpdf.text.pdf.PdfDashPattern,6,3,0,4,12,0,5,6,-5.242793019030942,-5.424773363470199,3.0
383,com.itextpdf.text.pdf.parser.TextMarginFinder,11,1,0,4,16,0,0,11,-6.34309112369177,-6.867278710108235,10.0
384,com.itextpdf.text.pdf.interfaces.PdfRunDirection,2,1,0,0,2,1,1,2,0.1415800359976527,0.35618362743504833,0.0
385,com.itextpdf.text.pdf.PdfDocument$PdfInfo,10,3,0,6,18,45,2,0,-7.415889276835281,-7.641030124559775,3.0
386,com.itextpdf.text.exceptions.BadPasswordException,1,4,0,0,2,0,3,1,1.596978125896055,2.159236173646973,0.0
387,com.itextpdf.text.pdf.codec.CCITTG4Encoder,16,1,0,1,21,84,5,5,-3.820840205225836,-4.201036174955311,3.0
388,com.itextpdf.text.pdf.codec.BmpImage,29,1,0,12,59,264,2,5,-11.219613566034004,-12.249775618835113,3.0
389,com.itextpdf.text.pdf.PdfVisibilityExpression,6,3,0,6,11,15,1,6,-7.033233862972971,-7.169730483068769,3.0
390,com.itextpdf.text.Font$FontFamily,4,2,0,1,7,4,6,2,-2.2582861006151425,-2.3180149548412143,3.0
391,com.itextpdf.text.html.simpleparser.ImageProcessor,1,1,0,3,1,0,1,1,-4.82641392048061,-4.697573082336425,7.0
392,com.itextpdf.text.List,43,1,4,8,69,577,10,43,-10.971880146790593,-11.104887448408995,3.0
393,com.itextpdf.text.pdf.PdfShadingPattern,11,3,0,11,28,17,5,4,-9.211419034687998,-9.776444355312783,3.0
394,com.itextpdf.text.pdf.PdfICCBased,2,4,0,8,11,1,1,2,-6.6782315351194175,-7.1813747538616886,3.0
395,com.itextpdf.text.pdf.FontDetails,8,1,0,10,31,0,5,2,-8.855700656489336,-10.099153168780362,3.0
396,com.itextpdf.text.pdf.PdfRectangle,22,3,0,4,30,165,15,22,-6.785676290117919,-6.925996772541264,3.0
397,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor,33,1,0,54,110,424,33,6,-16.65120669253001,-18.2370397162036,10.0
398,com.itextpdf.text.pdf.Barcode39,8,2,0,7,38,14,0,6,-7.596824928319741,-8.672095885486037,5.0
399,com.itextpdf.text.pdf.PdfWriter$PdfBody,16,1,0,13,65,74,5,0,-10.77165672550341,-12.199910750044449,3.0
400,com.itextpdf.text.pdf.PdfReader$PageRefs,20,1,0,14,83,58,2,6,-11.075513523904839,-12.579609530082447,3.0
401,com.itextpdf.text.html.simpleparser.ChainedProperties$TagAttributes,1,1,0,0,2,0,1,0,0.6001384041726006,0.5893628394357852,6.0
402,com.itextpdf.text.pdf.DefaultSplitCharacter,4,1,0,2,7,6,1,2,-4.29902658129962,-4.656802799761665,3.0
403,com.itextpdf.text.pdf.CMYKColor,8,3,0,1,11,0,5,8,-2.0003380679302776,-1.8794471157224908,3.0
404,com.itextpdf.text.pdf.CFFFontSubset,40,2,0,18,97,186,1,2,-12.231785692324431,-13.252926712177086,3.0
405,com.itextpdf.text.pdf.AcroFields$1,0,1,0,0,0,0,3,0,0.7540801391382728,1.1875633328944055,3.0
406,com.itextpdf.text.pdf.PdfEFStream,3,4,0,11,37,3,1,3,-7.686527424676373,-8.920692317629937,3.0
407,com.itextpdf.text.pdf.BaseField,43,1,3,11,91,773,4,35,-11.905770619332168,-12.378182793376507,3.0
408,com.itextpdf.text.RtfElementInterface,0,1,0,0,0,0,0,0,0.7540801391382728,1.1875633328944055,0.0
409,com.itextpdf.text.pdf.fonts.cmaps.CMap,7,1,0,2,17,0,2,7,-4.040708628879506,-4.766651848836977,4.0
410,com.itextpdf.text.pdf.ColumnText,63,1,0,25,217,1475,6,56,-14.285898662976551,-15.933810915054858,3.0
411,com.itextpdf.text.pdf.parser.GraphicsState,12,1,0,2,14,24,15,12,-5.074218169457259,-5.372628044563167,7.0
412,com.itextpdf.text.pdf.parser.Matrix,10,1,0,0,17,0,13,10,-0.13028407219389315,-0.5553559968582016,0.0
413,com.itextpdf.text.pdf.collection.PdfCollectionItem,10,3,0,9,24,25,1,10,-8.566804220719805,-9.043495947444537,3.0
414,com.itextpdf.text.pdf.DefaultFontMapper,11,1,1,4,40,21,2,11,-6.863552076203029,-7.690523140051076,3.0
415,com.itextpdf.text.pdf.PdfStamperImp$PageStamp,1,1,0,6,5,0,2,0,-6.529088043931246,-7.284607552031301,3.0
416,com.itextpdf.text.pdf.PdfPageEvent,11,1,0,4,11,55,4,11,-7.175246377511521,-7.403146684493462,3.0
417,com.itextpdf.text.pdf.PdfPageLabels$PdfPageLabelFormat,1,1,0,0,2,0,1,1,0.6001384041726006,0.5893628394357852,3.0
418,com.itextpdf.text.pdf.HyphenationEvent,3,1,0,1,3,3,6,3,-2.742383260498868,-2.661707221660921,3.0
419,com.itextpdf.text.pdf.RadioCheckField,14,2,0,15,69,53,0,12,-10.654008719576249,-11.958816949539948,4.0
420,com.itextpdf.text.pdf.qrcode.QRCodeWriter,5,1,0,6,24,10,1,3,-7.3100187820038975,-8.513687712067256,8.0
421,com.itextpdf.text.pdf.PdfStream,12,3,8,16,62,20,36,9,-11.359692573460844,-11.468521731929469,3.0
