,ClassName,WMC,DIT,NOC,CBO,RFC,LCOM,CA,NPM,FWBR,FWBR_N,layer
207,com.itextpdf.text.pdf.ICachedColorSpace,3,1,0,2,3,3,7,3,-4.283710051013247,-4.250578652120334,8.0
208,com.itextpdf.text.TabStop,17,1,0,3,21,102,5,17,-6.536750586489536,-6.965592332615536,8.0
209,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$CurveFourhPointDuplicated,3,1,0,5,9,3,1,1,-6.56445899534196,-7.295470750159538,15.0
210,com.itextpdf.text.pdf.fonts.otf.TableHeader,1,1,0,0,2,0,1,1,0.6001384041726006,0.5893628394357852,0.0
211,com.itextpdf.awt.geom.PolylineShape,12,1,0,1,20,60,2,11,-3.5574059678984025,-4.050891725930018,3.0
212,com.itextpdf.text.xml.xmp.DublinCoreSchema,11,5,0,3,17,55,0,11,-4.975083070019694,-4.791935667232694,3.0
213,com.itextpdf.text.pdf.hyphenation.Hyphenator,14,1,0,3,33,53,1,13,-6.104407238862158,-6.962060269187534,6.0
214,com.itextpdf.text.pdf.PdfLabColor,12,1,0,10,31,2,3,9,-9.35301705711384,-10.387782174528565,8.0
215,com.itextpdf.text.pdf.parser.PathConstructionRenderInfo,5,1,0,1,6,4,2,5,-2.9031938922632996,-3.0184785084325974,1.0
216,com.itextpdf.text.pdf.interfaces.IAlternateDescription,2,1,0,0,2,1,1,2,0.1415800359976527,0.35618362743504833,0.0
217,com.itextpdf.text.pdf.codec.TIFFLZWDecoder,8,1,0,1,12,0,1,8,-2.7234799324978516,-3.0957239483870054,3.0
218,com.itextpdf.text.pdf.hyphenation.HyphenationException,1,3,0,0,2,0,0,1,1.3542185433108733,1.7769261723301906,0.0
219,com.itextpdf.text.pdf.ByteBuffer,30,2,0,3,56,293,26,28,-6.363181499856305,-6.9446751019840445,8.0
220,com.itextpdf.text.pdf.fonts.cmaps.CMapUniCid,4,2,0,7,17,0,3,3,-6.935785731859612,-7.777094354914389,8.0
221,com.itextpdf.text.pdf.PdfDiv$DisplayType,4,2,0,1,7,4,1,2,-2.2582861006151425,-2.3180149548412143,8.0
222,com.itextpdf.text.pdf.fonts.cmaps.CMapSequence,2,1,0,0,3,1,2,2,0.25277551157903955,0.2529842309965927,0.0
223,com.itextpdf.text.pdf.parser.clipper.Path$Join,3,1,0,2,4,1,1,2,-4.077349171166148,-4.216836984504004,1.0
224,com.itextpdf.text.Document,55,1,1,16,99,1073,23,54,-13.130539761172827,-13.897768385367378,8.0
225,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$SetGrayFill,3,1,0,6,6,3,1,1,-7.288306989366029,-7.771582614048337,15.0
226,com.itextpdf.xmp.impl.Latin1Converter,3,1,0,1,14,3,1,1,-2.231495432221198,-3.135857048804017,1.0
227,com.itextpdf.text.pdf.security.LtvVerification$1,0,1,0,0,0,0,2,0,0.7540801391382728,1.1875633328944055,8.0
228,com.itextpdf.text.pdf.qrcode.Version$ECB,3,1,0,0,4,0,2,2,0.219004139664986,0.2020174351924956,2.0
229,com.itextpdf.text.pdf.PdfCopy$IndirectReferences,6,1,0,1,11,0,3,1,-2.5446425368335697,-2.9930104983467003,8.0
230,com.itextpdf.text.pdf.security.CertificateInfo$X500Name,7,1,0,7,32,0,2,6,-7.534928065509403,-8.827605145253573,3.0
231,com.itextpdf.xmp.impl.XMPIteratorImpl,9,1,0,12,29,18,3,6,-10.113850793683149,-11.245018552528792,6.0
232,com.itextpdf.text.Paragraph,43,5,1,15,83,489,17,42,-11.435001436836133,-11.51557764393646,8.0
233,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$ImageXObjectDoHandler,4,1,0,11,11,6,1,2,-9.412136464833717,-10.234641481493858,15.0
234,com.itextpdf.text.factories.RomanNumberFactory$RomanDigit,1,1,0,0,2,0,1,0,0.6001384041726006,0.5893628394357852,0.0
235,com.itextpdf.text.xml.simpleparser.handler.HTMLNewLineHandler,2,1,0,1,6,0,1,2,-2.0457252088670566,-2.5501695097334034,1.0
236,com.itextpdf.text.api.Spaceable,6,1,0,0,6,15,5,6,-0.598504911236154,-0.538621472730976,0.0
237,com.itextpdf.text.pdf.PdfIndirectObject,7,1,0,5,25,7,38,2,-6.893823335584033,-7.956126411004598,8.0
238,com.itextpdf.text.pdf.PdfPTableEventAfterSplit,1,1,0,3,1,0,2,1,-4.82641392048061,-4.697573082336425,8.0
239,com.itextpdf.awt.geom.misc.HashCode,14,1,0,0,18,35,4,14,-0.989241253724876,-1.2543593604224177,0.0
240,com.itextpdf.text.pdf.parser.Path,17,1,0,6,43,0,2,16,-7.593023877842364,-8.646322951391864,5.0
241,com.itextpdf.text.pdf.PdfContentParser,8,1,0,11,30,0,6,8,-9.198735503146466,-10.428730230700284,8.0
242,com.itextpdf.text.pdf.ColorDetails,4,1,0,5,6,0,8,2,-6.648360848190898,-7.005648043308807,8.0
243,com.itextpdf.text.pdf.parser.LocationTextExtractionStrategy$TextChunk,15,1,0,3,33,39,2,10,-6.106275271992319,-6.931797579297387,15.0
244,com.itextpdf.text.pdf.codec.TIFFConstants,1,1,0,0,2,0,0,1,0.6001384041726006,0.5893628394357852,0.0
245,com.itextpdf.text.pdf.security.CertificateVerifier,3,1,1,0,9,0,4,3,0.16180844048882959,-0.04663334122595286,0.0
246,com.itextpdf.text.log.SysoLogger,13,1,0,2,26,24,0,11,-4.90888460135515,-5.6053043491043075,2.0
247,com.itextpdf.text.pdf.PdfDate,7,3,0,1,30,17,9,5,-2.036036050792513,-2.659719762303987,8.0
248,com.itextpdf.text.pdf.PdfContentByte$UncoloredPattern,2,4,0,3,5,0,1,1,-3.7433836819616753,-3.6411917781634298,8.0
249,com.itextpdf.xmp.impl.ParseRDF,24,1,0,11,100,274,1,1,-10.568281726355965,-12.075329589085255,6.0
250,com.itextpdf.xmp.impl.XMPDateTimeImpl,27,1,0,3,47,79,3,27,-6.5602169047406385,-7.334070391263012,2.0
251,com.itextpdf.text.pdf.XfaXpathConstructor$XdpPackage,4,2,0,1,7,4,2,2,-2.2582861006151425,-2.3180149548412143,1.0
252,com.itextpdf.text.pdf.languages.DevanagariLigaturizer,1,2,0,1,2,0,0,1,-1.5936685439397444,-1.4321507944656537,2.0
253,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$SetLineWidth,3,1,0,6,8,3,1,1,-7.191168411577718,-7.861735945793443,15.0
254,com.itextpdf.text.pdf.BarcodeQRCode,6,1,0,10,23,0,0,5,-8.757120461835742,-9.921953822071709,9.0
255,com.itextpdf.text.pdf.parser.FilteredRenderListener,5,1,1,4,12,0,1,5,-6.193313823816277,-6.566946772995049,14.0
256,com.itextpdf.text.pdf.codec.PngImage$NewByteArrayOutputStream,2,3,0,0,3,1,1,1,1.0068556507173125,1.4405475638909981,8.0
257,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$ClipPath,2,1,0,3,4,0,1,2,-4.810694712667515,-5.145661403139281,15.0
258,com.itextpdf.text.pdf.PdfString,14,2,1,7,33,0,71,12,-7.932101472122238,-8.328729061875892,8.0
259,com.itextpdf.text.pdf.PdfOutline,36,3,0,13,62,452,4,32,-10.996352225261266,-11.51988778326286,8.0
260,com.itextpdf.text.pdf.interfaces.PdfDocumentActions,3,1,0,3,3,3,1,3,-5.377298812545695,-5.3779008725370225,8.0
261,com.itextpdf.text.pdf.PdfBorderDictionary,2,3,0,6,7,1,5,2,-6.122370797386533,-6.433422827576089,8.0
262,com.itextpdf.text.pdf.IntHashtable,18,1,0,3,29,0,23,17,-5.658877469286218,-6.331921066702257,3.0
263,com.itextpdf.text.html.simpleparser.LinkProcessor,1,1,0,2,1,0,1,1,-3.732825158948162,-3.5702508619197366,11.0
264,com.itextpdf.text.Utilities,25,1,0,3,60,300,21,25,-6.635334218337654,-7.615756477835379,8.0
265,com.itextpdf.text.io.ByteBufferRandomAccessSource,6,1,0,2,18,0,1,5,-3.908349931482317,-4.746728693957811,1.0
266,com.itextpdf.text.pdf.hyphenation.HyphenationTree,14,2,0,6,54,45,1,9,-7.576919382268124,-8.606528180717202,5.0
267,com.itextpdf.xmp.XMPMeta,60,1,0,7,60,1770,16,60,-10.289166112648159,-10.873980307719943,4.0
268,com.itextpdf.text.ImgTemplate,2,3,0,4,14,1,2,1,-4.600340968958189,-5.340408612375994,8.0
269,com.itextpdf.text.pdf.qrcode.Mode,7,1,0,1,11,9,2,5,-3.0551030589246833,-3.4103290383975717,3.0
270,com.itextpdf.text.pdf.qrcode.QRCode,25,1,0,3,36,144,4,25,-6.702016038227423,-7.31650762770617,4.0
271,com.itextpdf.text.pdf.parser.MarkedContentInfo,4,1,0,3,10,0,3,4,-4.932331823498389,-5.578915989738313,9.0
272,com.itextpdf.text.TabSettings,10,1,0,1,18,0,5,10,-2.7443014489346447,-3.2909450329060093,8.0
273,com.itextpdf.text.pdf.PdfCopyFields,18,1,0,11,37,0,0,18,-9.743750327558963,-10.721785242444813,8.0
274,com.itextpdf.awt.geom.Rectangle2D,23,2,3,7,47,253,19,22,-9.475772661938715,-9.49985323159428,8.0
275,com.itextpdf.text.factories.RomanAlphabetFactory,5,1,0,1,10,10,2,5,-2.8651183077332285,-3.310053658672309,3.0
276,com.itextpdf.text.pdf.MemoryLimitsAwareOutputStream,5,3,0,1,12,0,2,5,-1.6309523934545596,-1.788770741852848,1.0
277,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$SetLineJoin,3,1,0,6,8,3,1,1,-7.191168411577718,-7.861735945793443,15.0
278,com.itextpdf.text.pdf.PdfSmartCopy$ByteStore,8,1,0,10,44,14,1,2,-9.193185412297215,-10.6660153189896,8.0
279,com.itextpdf.text.Font$1,1,1,0,1,3,0,1,0,-1.9235816722928396,-2.230030207878772,8.0
280,com.itextpdf.text.pdf.PdfCopy,74,3,1,57,292,2125,5,19,-16.988290651635353,-18.10302722347243,8.0
281,com.itextpdf.awt.geom.Rectangle,49,3,0,6,70,724,9,49,-8.648058148563921,-9.012441774725438,8.0
282,com.itextpdf.text.pdf.fonts.cmaps.IdentityToUnicode,2,1,0,3,7,1,1,2,-4.749138896373671,-5.42805384717406,9.0
283,com.itextpdf.testutils.CompareTool$PngFileFilter,2,1,0,1,6,1,1,1,-2.165836177136985,-2.663958848094388,17.0
284,com.itextpdf.text.pdf.security.ProviderDigest,2,1,0,2,4,0,0,2,-3.717105951135067,-4.018339182722592,1.0
285,com.itextpdf.text.BaseColor,18,1,1,1,27,123,78,15,-4.211016833742147,-4.382291190307711,3.0
286,com.itextpdf.text.pdf.draw.DrawInterface,1,1,0,1,1,0,6,1,-2.1914983684337828,-1.9813794314603237,8.0
287,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$SetCMYKStroke,3,1,0,6,6,3,1,1,-7.288306989366029,-7.771582614048337,15.0
288,com.itextpdf.text.pdf.PdfArtifact$1,1,1,0,1,3,0,1,0,-1.9235816722928396,-2.230030207878772,8.0
289,com.itextpdf.text.xml.xmp.XmpWriter,16,1,0,13,58,0,3,16,-10.066843093680877,-11.450918063341215,8.0
290,com.itextpdf.text.pdf.SimpleNamedDestination,16,1,0,18,82,104,1,14,-11.902247985005081,-13.534042836548513,8.0
291,com.itextpdf.xmp.XMPMetaFactory,17,1,0,11,27,128,10,14,-10.658781708839966,-11.394119253035143,6.0
292,com.itextpdf.text.pdf.PdfPCell,89,2,1,20,159,2380,13,88,-13.845023456395497,-14.470135925051784,8.0
293,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$PopGraphicsState,3,1,0,4,6,3,2,1,-6.009248293074411,-6.453069348123596,15.0
294,com.itextpdf.text.pdf.security.LtvVerification$ValidationData,2,1,0,1,4,1,1,0,-2.2958901288906173,-2.5432570906241634,8.0
295,com.itextpdf.text.log.LoggerFactory,7,1,0,2,11,0,25,5,-4.197429849439063,-4.621200468856985,3.0
296,com.itextpdf.text.pdf.BarcodeDatamatrix$ReedSolomon,5,1,0,0,6,6,1,0,-0.32658342645208993,-0.35752125504286986,9.0
297,com.itextpdf.text.pdf.PdfDestination,8,3,0,6,21,0,9,8,-6.528280783178862,-7.006010505018831,8.0
298,com.itextpdf.awt.PdfPrinterGraphics2D,5,4,0,3,8,0,1,5,-4.16524211306829,-3.9907414952036024,8.0
299,com.itextpdf.text.exceptions.InvalidPdfException,3,4,1,0,4,1,5,3,0.7706204978014121,1.658101431042699,0.0
300,com.itextpdf.text.pdf.security.CrlClientOffline,3,1,0,2,8,0,0,3,-3.730045673354277,-4.31390273535835,1.0
301,com.itextpdf.text.pdf.BadPdfFormatException,2,5,0,1,4,1,7,0,-1.1007013858178627,-0.6610137407550956,2.0
302,com.itextpdf.testutils.CompareTool$CompareResult,7,1,0,2,41,0,1,5,-3.713209289967317,-5.070600673490312,17.0
303,com.itextpdf.text.pdf.PdfSigLockDictionary,4,3,0,8,11,6,1,4,-7.564467564162995,-7.9197559281827665,8.0
304,com.itextpdf.awt.geom.CubicCurve2D$Double,16,2,0,5,21,54,0,16,-7.48054050560076,-7.7399579820249835,8.0
305,com.itextpdf.text.pdf.parser.LocationTextExtractionStrategy$TextChunkLocationDefaultImp,13,1,0,3,29,64,2,13,-6.127323562128954,-6.927282182257083,15.0
306,com.itextpdf.awt.geom.gl.Crossing$CubicCurve,6,1,0,1,9,0,1,1,-2.6151138458159555,-2.9276067891113624,8.0
307,com.itextpdf.text.pdf.PdfDashPattern,6,3,0,4,12,0,5,6,-5.242793019030942,-5.424773363470199,8.0
308,com.itextpdf.text.pdf.languages.BanglaGlyphRepositioner,6,2,0,2,18,11,1,3,-3.8978346447208363,-4.459979187989151,3.0
309,com.itextpdf.text.pdf.parser.TextMarginFinder,11,1,0,6,16,0,0,11,-7.622149819983387,-8.185791976032977,14.0
310,com.itextpdf.text.pdf.interfaces.PdfRunDirection,2,1,0,0,2,1,1,2,0.1415800359976527,0.35618362743504833,0.0
311,com.itextpdf.xmp.XMPMetaFactory$1,8,1,0,1,9,28,1,7,-3.40838631721262,-3.554393182587364,6.0
312,com.itextpdf.text.exceptions.BadPasswordException,1,4,0,0,2,0,5,1,1.596978125896055,2.159236173646973,0.0
313,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$CurveFirstPointDuplicated,3,1,0,5,9,3,1,1,-6.56445899534196,-7.295470750159538,15.0
314,com.itextpdf.text.pdf.codec.CCITTG4Encoder,16,1,0,1,21,84,5,5,-3.820840205225836,-4.201036174955311,8.0
315,com.itextpdf.text.Font$FontFamily,4,2,0,1,7,4,6,2,-2.2582861006151425,-2.3180149548412143,8.0
316,com.itextpdf.text.pdf.PdfShadingPattern,11,3,0,11,28,17,5,5,-9.211419034687998,-9.776444355312783,8.0
317,com.itextpdf.text.pdf.PdfICCBased,2,4,0,8,11,1,1,2,-6.6782315351194175,-7.1813747538616886,8.0
318,com.itextpdf.text.pdf.FontDetails,12,1,0,18,69,4,5,3,-11.216601029252963,-12.894145644057796,8.0
319,com.itextpdf.text.pdf.Barcode39,8,2,0,7,38,14,0,6,-7.596824928319741,-8.672095885486037,10.0
320,com.itextpdf.text.pdf.MemoryLimitsAwareHandler,12,1,0,1,14,4,3,6,-3.2540023472128095,-3.519545952464739,1.0
321,com.itextpdf.text.pdf.PdfReader$PageRefs,20,1,0,16,86,56,3,6,-11.531766686747105,-13.077005564638535,8.0
322,com.itextpdf.xmp.impl.Utils,14,1,0,1,33,87,10,4,-3.554115162833883,-4.326036227171114,1.0
323,com.itextpdf.awt.geom.Line2D,38,1,2,8,49,703,6,37,-10.795819862924953,-10.98104032207786,8.0
324,com.itextpdf.text.pdf.fonts.cmaps.CMapByteCid,5,2,0,6,17,4,2,3,-6.859257606597527,-7.571728563794025,8.0
325,com.itextpdf.text.pdf.CMYKColor,8,3,0,1,11,0,10,8,-2.0003380679302776,-1.8794471157224908,5.0
326,com.itextpdf.text.log.DefaultCounter,6,1,0,3,11,11,1,4,-5.610151406053399,-6.117134660228803,4.0
327,com.itextpdf.text.pdf.PdfEFStream,3,4,0,11,37,3,1,3,-7.686527424676373,-8.920692317629937,8.0
328,com.itextpdf.text.pdf.fonts.otf.GlyphPositioningTableReader$PosLookupRecord,1,1,0,0,2,0,1,1,0.6001384041726006,0.5893628394357852,9.0
329,com.itextpdf.text.pdf.parser.BezierCurve,5,1,0,3,15,2,2,3,-5.130062264262117,-5.947365456575734,3.0
330,com.itextpdf.testutils.CompareTool$CmpPngFileFilter,2,1,0,1,6,1,1,1,-2.165836177136985,-2.663958848094388,17.0
331,com.itextpdf.text.pdf.ColumnText,77,1,0,40,287,2378,7,69,-16.157544853367828,-17.955160840891125,8.0
332,com.itextpdf.text.pdf.parser.GraphicsState,26,1,0,6,31,221,32,26,-8.99075551592118,-9.53839622068861,11.0
333,com.itextpdf.text.pdf.security.CrlClientOnline,8,1,0,5,39,0,0,5,-6.465298466330255,-7.803973373553969,4.0
334,com.itextpdf.text.pdf.parser.clipper.PolyNode$NodeType,4,2,0,1,7,4,2,2,-2.2582861006151425,-2.3180149548412143,1.0
335,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$LineTo,3,1,0,5,9,3,1,1,-6.56445899534196,-7.295470750159538,15.0
336,com.itextpdf.text.pdf.parser.Matrix,10,1,0,0,17,0,15,10,-0.13028407219389315,-0.5553559968582016,0.0
337,com.itextpdf.text.pdf.collection.PdfCollectionItem,10,3,0,9,24,25,1,10,-8.566804220719805,-9.043495947444537,8.0
338,com.itextpdf.text.pdf.ArrayBasedStringTokenizer,3,1,0,0,20,1,1,2,0.6535850398491888,-0.4265758170371549,0.0
339,com.itextpdf.text.pdf.PdfStamperImp$PageStamp,1,1,0,6,5,0,2,0,-6.529088043931246,-7.284607552031301,8.0
340,com.itextpdf.text.pdf.PdfPageEvent,11,1,0,4,11,55,5,11,-7.175246377511521,-7.403146684493462,8.0
341,com.itextpdf.text.pdf.internal.PdfIsoKeys,1,1,0,0,2,0,0,1,0.6001384041726006,0.5893628394357852,0.0
342,com.itextpdf.text.pdf.PdfPageLabels$PdfPageLabelFormat,2,1,0,0,5,0,1,2,0.5296077004085243,0.22132218937758485,8.0
343,com.itextpdf.text.pdf.RadioCheckField,14,2,0,15,69,49,1,12,-10.640672641136955,-11.94618276996588,8.0
344,com.itextpdf.text.pdf.qrcode.QRCodeWriter,5,1,0,6,24,10,1,3,-7.3100187820038975,-8.513687712067256,8.0
345,com.itextpdf.text.pdf.PdfStream,12,3,8,16,63,20,42,9,-11.353605485628872,-11.474171096591501,8.0
346,com.itextpdf.text.ImgWMF,6,3,0,9,28,9,2,4,-7.966583936500785,-8.806790551605392,8.0
347,com.itextpdf.testutils.CompareTool$ObjectPath$DictPathItem,5,2,0,3,14,0,1,4,-4.523527843698706,-5.049181879623237,17.0
348,com.itextpdf.text.pdf.codec.LZWStringTable,7,1,0,0,14,0,1,7,0.06506240469931379,-0.39618305826612465,0.0
349,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$ModifyCurrentTransformationMatrix,3,1,0,7,10,3,1,1,-7.621208267083588,-8.456983328516923,15.0
350,com.itextpdf.text.io.RandomAccessSourceFactory,14,1,0,11,39,75,13,12,-10.277051938459755,-11.3815280145521,4.0
351,com.itextpdf.text.pdf.CFFFont$IndexMarkerItem,2,2,0,3,4,0,2,2,-4.369586108733033,-4.450981386164617,8.0
352,com.itextpdf.awt.geom.misc.RenderingHints$KeyImpl,2,2,0,2,4,1,1,1,-3.3961083154705136,-3.437448504108913,0.0
353,com.itextpdf.text.pdf.security.OcspClientBouncyCastle,7,1,0,32,58,3,1,4,-12.937374977789739,-14.816585396142688,9.0
354,com.itextpdf.text.pdf.PdfPublicKeySecurityHandler,8,1,0,29,67,4,1,5,-12.657172405986836,-14.565341193375337,8.0
355,com.itextpdf.text.pdf.codec.BitFile,3,1,0,0,6,0,1,3,0.34905809141861777,0.0813156777222711,0.0
356,com.itextpdf.text.pdf.PdfDiv$BorderTopStyle,4,2,0,1,7,4,1,2,-2.2582861006151425,-2.3180149548412143,8.0
357,com.itextpdf.text.LargeElement,3,1,0,1,3,3,3,3,-2.742383260498868,-2.661707221660921,8.0
358,com.itextpdf.xmp.impl.ByteBuffer,15,1,0,0,21,0,2,14,-0.3654822815946508,-0.7376711497054537,0.0
359,com.itextpdf.text.pdf.parser.RegionTextRenderFilter,3,2,0,7,10,0,0,3,-6.939877726609249,-7.534724634820291,14.0
360,com.itextpdf.xmp.impl.ParameterAsserts,9,1,0,4,12,36,4,8,-6.920307213164545,-7.310140476932262,6.0
361,com.itextpdf.awt.geom.Rectangle2D$Float,15,3,0,2,29,11,6,15,-4.09835607142185,-4.3743644311918635,8.0
362,com.itextpdf.text.ImgRaw,2,3,0,3,10,1,5,1,-3.871969355867408,-4.354728542965002,8.0
363,com.itextpdf.text.pdf.PdfStructTreeController,16,1,0,20,78,76,1,4,-12.248049862652094,-13.857599203705318,8.0
364,com.itextpdf.text.pdf.draw.DottedLineSeparator,4,3,0,2,11,0,0,4,-3.051031103636102,-3.2952437877218617,9.0
365,com.itextpdf.text.pdf.AcroFields$SorterComparator,4,1,0,1,5,6,1,2,-2.868895266366628,-2.964731972863795,8.0
366,com.itextpdf.text.pdf.PRTokeniser$TokenType,4,2,0,1,7,4,7,2,-2.2582861006151425,-2.3180149548412143,8.0
367,com.itextpdf.text.html.HtmlUtilities,10,1,0,2,41,41,6,9,-4.626703542711672,-5.7779581346174576,9.0
368,com.itextpdf.awt.AsianFontMapper,2,2,0,3,8,0,0,2,-4.142393579191091,-4.661836475379948,9.0
369,com.itextpdf.text.pdf.security.EncryptionAlgorithms,4,1,0,0,14,0,1,3,0.4573810113640009,-0.25778971002540774,0.0
370,com.itextpdf.text.pdf.XfaForm$InverseStore,3,1,0,0,10,0,1,3,0.5237603255967495,-0.08082369916664667,8.0
371,com.itextpdf.text.pdf.PdfPatternPainter,39,3,0,14,73,683,7,35,-11.332896969595932,-11.938578045738948,8.0
372,com.itextpdf.text.xml.XMLUtil,8,1,0,0,20,28,8,8,-0.4866955928526049,-1.1043526691614793,0.0
373,com.itextpdf.text.pdf.codec.TiffWriter$FieldLong,2,2,0,1,3,0,1,2,-1.8209204682633775,-1.6547400645438612,2.0
374,com.itextpdf.text.DocListener,9,1,0,2,9,36,9,9,-5.079874691325664,-5.214282000138432,8.0
375,com.itextpdf.text.pdf.security.LtvVerification,12,1,0,36,95,26,1,4,-13.920281419248093,-15.895985957568904,8.0
376,com.itextpdf.text.pdf.fonts.cmaps.CMapParserEx,5,1,0,9,29,8,3,2,-8.56063140866488,-9.94382903983221,8.0
377,com.itextpdf.text.pdf.codec.wmf.MetaPen,5,2,0,3,9,0,2,5,-4.680249064258263,-4.9037304996432445,8.0
378,com.itextpdf.xmp.XMPConst,0,1,0,0,0,0,7,0,0.7540801391382728,1.1875633328944055,0.0
379,com.itextpdf.text.pdf.PdfPages,8,1,0,11,34,0,3,0,-9.151826851187224,-10.472265676226503,8.0
380,com.itextpdf.xmp.XMPSchemaRegistry,10,1,0,2,10,45,9,10,-5.160319829347169,-5.312278807294714,5.0
381,com.itextpdf.xmp.impl.XMPNormalizer,14,1,0,17,100,89,2,0,-11.48966423653572,-13.330423477604999,6.0
382,com.itextpdf.text.api.Indentable,4,1,0,0,4,6,5,4,-0.304451023302187,-0.1831346127523557,0.0
383,com.itextpdf.text.pdf.Type1Font,19,2,0,22,85,81,1,12,-12.266502762749738,-13.608042608506086,8.0
384,com.itextpdf.text.pdf.FilterHandlers$Filter_ASCIIHEXDECODE,3,1,0,7,6,3,1,1,-7.79591050126172,-8.294843951628005,8.0
385,com.itextpdf.text.pdf.parser.LocationTextExtractionStrategy$TextChunkLocationStrategy,1,1,0,3,1,0,2,1,-4.82641392048061,-4.697573082336425,15.0
386,com.itextpdf.text.pdf.PdfShading,23,1,0,21,56,193,5,16,-12.999015861361848,-14.176041422743932,8.0
387,com.itextpdf.text.pdf.PdfCopyForms,18,1,0,11,37,0,0,18,-9.743750327558963,-10.721785242444813,10.0
388,com.itextpdf.text.pdf.qrcode.GF256Poly,12,1,0,1,29,0,2,1,-2.7071966193417945,-3.5039860672441727,0.0
389,com.itextpdf.text.io.RandomAccessSource,4,1,0,0,4,6,27,4,-0.304451023302187,-0.1831346127523557,0.0
390,com.itextpdf.text.pdf.codec.wmf.MetaDo,10,1,0,14,131,25,1,8,-10.219066959317361,-12.416826330811281,8.0
391,com.itextpdf.text.WritableDirectElement,8,1,0,3,11,22,1,8,-5.932663165686397,-6.297937221507649,8.0
392,com.itextpdf.text.pdf.FontDetails$1,1,1,0,1,3,0,1,0,-1.9235816722928396,-2.230030207878772,8.0
393,com.itextpdf.text.xml.simpleparser.IanaEncodings,3,1,0,0,8,1,3,2,0.32608570093699984,-0.12262699238382008,0.0
394,com.itextpdf.text.pdf.Barcode128$1,1,1,0,1,3,0,1,0,-1.9235816722928396,-2.230030207878772,10.0
395,com.itextpdf.text.pdf.TrueTypeFontUnicode,24,3,0,22,91,226,3,14,-12.290167317735614,-13.372213443884,8.0
396,com.itextpdf.xmp.XMPDateTimeFactory,11,1,0,3,32,53,1,9,-5.92968502353696,-6.885646209230304,3.0
397,com.itextpdf.text.Font,36,1,0,7,49,268,26,36,-9.622138086520877,-10.346053974073785,8.0
398,com.itextpdf.text.pdf.security.SignaturePermissions,5,1,0,5,18,2,1,5,-6.60496513449225,-7.597884255748389,9.0
399,com.itextpdf.text.pdf.FilterHandlers$Filter_FLATEDECODE,3,1,0,7,7,3,1,1,-7.744297668451579,-8.342745299831575,8.0
400,com.itextpdf.text.pdf.hyphenation.TernaryTree,22,1,1,3,44,127,2,16,-6.827521901727739,-7.330154346583053,1.0
401,com.itextpdf.text.xml.simpleparser.SimpleXMLDocHandler,5,1,0,0,5,10,7,5,-0.4644876326357791,-0.37642258267240336,0.0
402,com.itextpdf.text.pdf.interfaces.PdfViewerPreferences,2,1,0,2,2,1,6,2,-4.034662306563552,-3.9488814539004657,8.0
403,com.itextpdf.text.pdf.security.ExternalBlankSignatureContainer,4,1,0,4,8,0,0,4,-5.858148823747729,-6.3813489919661945,9.0
404,com.itextpdf.xmp.impl.XMPNode$1,4,1,0,1,8,0,1,3,-2.374979927841383,-2.790736293718399,3.0
405,com.itextpdf.text.pdf.parser.clipper.Clipper$ClipType,4,2,0,1,7,4,6,2,-2.2582861006151425,-2.3180149548412143,1.0
406,com.itextpdf.text.pdf.parser.clipper.ClipperBase$Scanbeam,1,1,0,1,2,0,1,0,-2.0347771478742263,-2.1268308114403163,2.0
407,com.itextpdf.xmp.impl.XMPNode,54,1,0,3,105,1149,13,43,-7.279424272378763,-8.25463630069726,3.0
408,com.itextpdf.text.pdf.security.PdfPKCS7,47,1,0,54,194,823,4,39,-16.83598429359523,-18.649399848359753,8.0
409,com.itextpdf.text.pdf.codec.TiffWriter$FieldBase,6,1,7,1,11,1,9,5,-3.640090691054797,-3.106799836707685,2.0
410,com.itextpdf.text.GreekList,6,2,0,7,25,11,0,5,-7.505103383454102,-8.416012570318802,10.0
411,com.itextpdf.text.xml.XmlDomWriter,9,1,0,0,38,14,2,6,-0.2211327729713598,-1.2492185284325303,0.0
412,com.itextpdf.text.pdf.parser.clipper.Clipper$EndType,4,2,0,1,7,4,2,2,-2.2582861006151425,-2.3180149548412143,1.0
413,com.itextpdf.text.pdf.parser.SimpleTextExtractionStrategy,7,1,0,5,24,9,2,6,-6.947650102750161,-7.978688857660851,15.0
414,com.itextpdf.text.xml.xmp.XmpReader$SafeEmptyEntityResolver,3,1,0,1,6,3,1,1,-2.5260793971680657,-2.8624566498758,1.0
415,com.itextpdf.text.pdf.hyphenation.TernaryTree$Iterator$Item,4,1,0,1,4,0,1,4,-2.6021724573833254,-2.579881204503068,1.0
